ДАТА,ДЕНЬ НЕДЕЛИ,ЧАСЫ,МИНУТЫ,ТАГ,ГОСНОМЕР,ВЪЕЗД,ВЫЕЗД,К ОПЛАТЕ
2021-11-04,3,23,14,20300542683,34EHL235,Ruma , Pećinci,380
2021-11-04,3,23,15,19241005818,UE055FN,Obrenovac , Lajkovac,960
2021-11-04,3,23,15,19241020213,UE071PT,Obrenovac , Lajkovac,960
2021-11-04,3,23,15,19241020841,UE071PS,Obrenovac , Lajkovac,960
2021-11-04,3,23,16,19221139843,UE082RB,Obrenovac , Lajkovac,960
2021-11-04,3,23,16,19241020882,UE073EX,Obrenovac , Lajkovac,960
2021-11-04,3,23,16,20400949556,UE104AG,Obrenovac , Lajkovac,960
2021-11-04,3,23,20,20410724783,34BME360,Šid , Šimanovci,2580
2021-11-04,3,23,22,19241020171,UE106BN,Beograd , Preševo,8910
2021-11-04,3,23,23,19241031046,34AJJ157,Subotica , Stara Pazova,3810
2021-11-04,3,23,24,19460016579,42BZZ40,Mali Požarevac , Dimitrovgrad,7390
2021-11-04,3,23,26,20300838487,34EIA335,Dimitrovgrad , Beograd,7860
2021-11-04,3,23,27,21250614282,31HB341,Beograd , Dimitrovgrad,7860
2021-11-04,3,23,29,20410724601,7T78002,Niš Malča , Beograd,5690
2021-11-04,3,23,30,19241030626,UE073EW,Beograd , Preševo,8910
2021-11-04,3,23,33,20290902921,31AHD881,Beograd , Dimitrovgrad,7860
2021-11-04,3,23,33,20300542659,34DNT397,Šimanovci , Adaševci,2300
2021-11-04,3,23,33,21320610674,31HG163,Beograd , Dimitrovgrad,7860
2021-11-04,3,23,34,20410729246,CT8481PK,Mali Požarevac , Pirot istok,6820
2021-11-04,3,23,41,19241005446,E14M926,Beograd , Preševo,8910
2021-11-04,3,23,42,19231185364,34KM4060,Šimanovci , Adaševci,2300
2021-11-04,3,23,47,21390370092,34PL7815,Stara Pazova , Subotica,3810
2021-11-04,3,23,47,21390370373,34BLK87,Stara Pazova , Subotica,3810
2021-11-04,3,23,48,20400877260,81ABS501,Šid , Šimanovci,2580
2021-11-04,3,23,50,19451046429,E5340MC,Smederevo , Bela Palanka,5350
2021-11-04,3,23,56,20410682403,PGKE309,Obrenovac , Preljina,2560
2021-11-04,3,23,59,20400949358,VE5002AC,Beograd , Preševo,8910
2021-11-05,4,0,3,19221102171,07DJY21,Dimitrovgrad , Beograd,7860
2021-11-05,4,0,3,19241020791,07AED424,Dimitrovgrad , Beograd,7860
2021-11-05,4,0,4,20300542683,34EHL235,Pećinci , Adaševci,1800
2021-11-05,4,0,11,19231185158,33ABZ804,Pirot istok , Smederevo,6210
2021-11-05,4,0,11,19241032093,33ABZ805,Pirot istok , Smederevo,6210
2021-11-05,4,0,16,20300655022,81FC294,Šimanovci , Adaševci,2300
2021-11-05,4,0,16,20300658372,81FP122,Šimanovci , Adaševci,2300
2021-11-05,4,0,18,21320619139,34SU0325,Subotica , Stara Pazova,3810
2021-11-05,4,0,22,21390370175,33AHU196,Stara Pazova , Subotica,3810
2021-11-05,4,0,34,21390370894,31AHD885,Dimitrovgrad , Beograd,7860
2021-11-05,4,0,35,20290902483,31BA067,Subotica , Stara Pazova,3810
2021-11-05,4,0,37,20400877468,35AJ9405,Smederevo , Dimitrovgrad,6790
2021-11-05,4,0,39,21250614621,33AIC274,Niš Malča , Beograd,5690
2021-11-05,4,0,42,20410728586,34DPE488,Beograd , Dimitrovgrad,7860
2021-11-05,4,0,44,21250614365,33AHB205,Beograd , Dimitrovgrad,7860
2021-11-05,4,0,46,20410729212,14GM981,Ruma , Pećinci,380
2021-11-05,4,0,52,20410536245,34KU0309,Požarevac , Beograd,1110
2021-11-05,4,0,54,21250614563,34DTM081,Subotica , Stara Pazova,3810
2021-11-05,4,1,14,21390370332,07ARP358,Stara Pazova , Subotica,3810
2021-11-05,4,1,19,19451086961,54AAZ874,Stara Pazova , Subotica,3810
2021-11-05,4,1,29,19221153653,34DE3880,Ruma , Pećinci,380
2021-11-05,4,1,30,19450427281,34LR2890,Šimanovci , Šid,2580
2021-11-05,4,1,34,20410729212,14GM981,Pećinci , Adaševci,1800
2021-11-05,4,1,44,19221102171,07DJY21,Šimanovci , Adaševci,2300
2021-11-05,4,1,44,19241020791,07AED424,Šimanovci , Adaševci,2300
2021-11-05,4,1,47,20400885750,33ADR525,Pirot istok , Smederevo,6210
2021-11-05,4,1,47,20400885800,33DHN47,Pirot istok , Smederevo,6210
2021-11-05,4,1,49,20410679821,RI5460C,Preševo , Smederevo,7840
2021-11-05,4,1,51,19241026756,16AC0592,Pirot zapad , Beograd,7020
2021-11-05,4,1,54,21390370456,01ALR65,Dimitrovgrad , Beograd,7860
2021-11-05,4,1,55,19440718278,38KM460,Dimitrovgrad , Beograd,7860
2021-11-05,4,1,56,20410728230,33DCR09,Aleksinac , Dimitrovgrad,3110
2021-11-05,4,1,57,19231182148,42AFB976,Šimanovci , Adaševci,2300
2021-11-05,4,1,57,19241031756,42AUE30,Šimanovci , Adaševci,2300
2021-11-05,4,1,57,20300838859,34EIN214,Šimanovci , Adaševci,2300
2021-11-05,4,1,57,20410732604,42AHP638,Šimanovci , Adaševci,2300
2021-11-05,4,1,58,19241031426,42ACL010,Ruma , Adaševci,1430
2021-11-05,4,1,58,19431047224,34DMG446,Dimitrovgrad , Batočina,5490
2021-11-05,4,1,58,19440696896,42ACK723,Ruma , Adaševci,1430
2021-11-05,4,1,58,19451090799,RI1442A,Preševo , Smederevo,7840
2021-11-05,4,2,3,19451046726,34BDG815,Beograd , Dimitrovgrad,7860
2021-11-05,4,2,3,21320619303,34DTJ573,Beograd , Dimitrovgrad,7860
2021-11-05,4,2,9,21250616576,34ACS150,Šimanovci , Adaševci,2300
2021-11-05,4,2,13,19221153653,34DE3880,Pećinci , Kuzmin,1400
2021-11-05,4,2,13,20400902183,34DJM970,Šimanovci , Kuzmin,1900
2021-11-05,4,2,19,20300513452,34EJA837,Šid , Šimanovci,2580
2021-11-05,4,2,26,20300773379,16ARE235,Niš Malča , Dimitrovgrad,2160
2021-11-05,4,2,30,20300773106,34EMU880,Niš Malča , Dimitrovgrad,2160
2021-11-05,4,2,30,20300773452,34EKC151,Niš Malča , Dimitrovgrad,2160
2021-11-05,4,2,31,19451047096,34DDC887,Niš Malča , Dimitrovgrad,2160
2021-11-05,4,2,31,20300773064,34AKC073,Niš Malča , Dimitrovgrad,2160
2021-11-05,4,2,32,19241032689,42CUN05,Mali Požarevac , Beograd,460
2021-11-05,4,2,34,20300773585,34EIA429,Dimitrovgrad , Beograd,7860
2021-11-05,4,2,35,20300655287,BT3475KC,Morović , Šimanovci,2300
2021-11-05,4,2,36,19451035315,16AKD673,Niš Malča , Dimitrovgrad,2160
2021-11-05,4,2,38,19231185018,34ED1721,Morović , Šimanovci,2300
2021-11-05,4,2,40,21250614993,81ET124,Stara Pazova , Subotica,3810
2021-11-05,4,2,41,19451087316,14BH806,Beograd , Dimitrovgrad,7860
2021-11-05,4,2,41,20410731598,14FB002,Beograd , Dimitrovgrad,7860
2021-11-05,4,2,44,20410724601,7T78002,Stara Pazova , Subotica,3810
2021-11-05,4,2,46,19231185158,33ABZ804,Šimanovci , Kuzmin,1900
2021-11-05,4,2,46,19241032093,33ABZ805,Šimanovci , Kuzmin,1900
2021-11-05,4,2,49,19221167067,34PRG75,Šimanovci , Šid,2580
2021-11-05,4,2,49,20400877187,CA9504XM,Batočina , Dimitrovgrad,5490
2021-11-05,4,2,52,20400902795,34DRL389,Beograd , Dimitrovgrad,7860
2021-11-05,4,2,53,20300838487,34EIA335,Stara Pazova , Žednik,3240
2021-11-05,4,2,54,20400953681,CB1867PM,Morović , Šimanovci,2300
2021-11-05,4,3,6,19450427414,34PK9261,Šid , Šimanovci,2580
2021-11-05,4,3,7,21250614613,33AFM812,Beograd , Dimitrovgrad,7860
2021-11-05,4,3,14,21390370894,31AHD885,Stara Pazova , Subotica,3810
2021-11-05,4,3,24,20300658208,81DJ762,Beograd , Dimitrovgrad,7860
2021-11-05,4,3,27,21250582117,34DVH515,Beograd , Dimitrovgrad,7860
2021-11-05,4,3,30,19431002625,35HA8808,Dimitrovgrad , Beograd,7860
2021-11-05,4,3,31,19231026550,42DJE49,Mali Požarevac , Beograd,460
2021-11-05,4,3,31,19231026774,42COS61,Mali Požarevac , Beograd,460
2021-11-05,4,3,32,19241026756,16AC0592,Šimanovci , Šid,2580
2021-11-05,4,3,37,19431047133,16AKL055,Paraćin , Beograd,3500
2021-11-05,4,3,39,19221139272,OG0507IR,Šid , Ruma,1700
2021-11-05,4,3,42,20410724783,34BME360,Beograd , Dimitrovgrad,7860
2021-11-05,4,3,43,19241030170,42CEK12,Dimitrovgrad , Beograd,7860
2021-11-05,4,3,44,19451045793,06JRK75,Dimitrovgrad , Beograd,7860
2021-11-05,4,3,46,19221102916,42CUN03,Dimitrovgrad , Beograd,7860
2021-11-05,4,3,49,19231120452,54H2657,Pirot istok , Dimitrovgrad,570
2021-11-05,4,3,59,20400885800,33DHN47,Stara Pazova , Novi Sad Jug,1430
2021-11-05,4,4,0,21320619147,33FH600,Beograd , Ub,2960
2021-11-05,4,4,0,21320619246,81EC530,Pirot zapad , Beograd,7020
2021-11-05,4,4,6,19231011271,34LZ0797,Šid , Šimanovci,2580
2021-11-05,4,4,9,19450411053,34BDG660,Beograd , Dimitrovgrad,7860
2021-11-05,4,4,11,19241032689,42CUN05,Šimanovci , Adaševci,2300
2021-11-05,4,4,13,20400885719,34KJ8616,Šid , Šimanovci,2580
2021-11-05,4,4,13,20400953335,33RF305,Beograd , Dimitrovgrad,7860
2021-11-05,4,4,13,20410728917,33DLL16,Stara Pazova , Dimitrovgrad,9310
2021-11-05,4,4,13,21250614886,33AZT30,Beograd , Dimitrovgrad,7860
2021-11-05,4,4,13,21250614928,33DLL16,Beograd , Dimitrovgrad,7860
2021-11-05,4,4,16,20300773585,34EIA429,Šimanovci , Adaševci,2300
2021-11-05,4,4,17,19450397278,35ALD127,Mali Požarevac , Beograd,460
2021-11-05,4,4,17,20300838917,07AGF707,Šid , Šimanovci,2580
2021-11-05,4,4,17,20410728784,35ATD310,Mali Požarevac , Beograd,460
